1, 4.781777185216739E-4
2, 1.661223212124478E-5
3, 7.46080492992335E-6
4, 3.8277766948016535E-7
5, 3.384157096835689E-6
6, 2.204532982002736E-6
7, 2.1428791545695808E-6
8, 4.840282113362192E-7
9, 4.700812454841231E-7
10, 7.701010302107613E-7
11, 3.3296787379355724E-6
12, 1.071321367600592E-6
13, 4.052229233706542E-6
14, 6.933438259351644E-9
15, 3.064440072237881E-6
16, 3.0715465313590526E-7
17, 2.0023549784727274E-6
18, 2.2881211301788107E-6
19, 6.226359140573407E-7
20, 6.687013655958941E-7
21, 2.5155291887191126E-6
22, 2.631353224560963E-7
23, 1.8557053263076283E-6
24, 2.8630165404858427E-6
25, 6.525625810234326E-7
26, 7.168729453118813E-7
27, 5.915636076187642E-7
28, 7.870248302089077E-7
29, 1.5778833155317388E-6
30, 4.1853761865847624E-7
31, 1.7965456452751108E-6
32, 1.2358560723021885E-7
33, 2.878225550338389E-6
34, 4.009860325690611E-6
35, 3.1494563457640796E-6
36, 8.827600204401199E-7
37, 5.144854326695463E-6
38, 5.525442687461049E-7
39, 1.8995793449118109E-6
40, 1.291511872088608E-6
41, 1.1263456580016574E-6
42, 7.786912071156589E-7
43, 3.112948545256683E-6
44, 5.958227160973092E-6
45, 1.7537488833642216E-6
46, 2.74008370836262E-6
47, 9.361504088397953E-7
48, 9.904977495836473E-7
49, 2.1593783040617158E-6
50, 2.3184399508144874E-6
51, 2.038978177306923E-6
52, 1.963396337585596E-6
53, 9.394808748760849E-7
54, 1.7759624238041449E-6
55, 2.40647654322442E-6
56, 2.2092243991894098E-6
57, 9.508082426960713E-8
58, 3.673056340866446E-6
59, 1.4961773200002944E-6
60, 9.024581091210994E-7
61, 2.5041990895645065E-6
62, 2.116289123817741E-6
63, 4.851368047040448E-7
64, 2.2102104426415737E-6
65, 1.7426402477091585E-6
66, 2.0323763687887135E-6
67, 2.126652236156689E-7
68, 1.0533182579048353E-6
69, 1.6809433871169067E-6
70, 1.0861508994337594E-6
71, 1.469807382746703E-6
72, 1.7896041416753045E-6
73, 1.0425437527381791E-6
74, 2.7731789945965884E-6
75, 3.673265040432793E-7
76, 3.5732161812171476E-6
77, 1.749364793257324E-6
78, 4.554167258729601E-8
79, 1.9943272736020594E-6
80, 1.365308330632192E-6
81, 3.5639444577595583E-6
82, 5.062919239061006E-7
83, 2.058866375779656E-6
84, 4.4417907009372415E-7
85, 8.938906142659739E-7
86, 1.6789658999849407E-6
87, 6.26292679290511E-8
88, 2.049452483291989E-6
89, 1.5425100586841747E-6
90, 2.175267777052972E-6
91, 1.4165989447748963E-6
92, 1.4057887312362665E-6
93, 1.5661789436239068E-7
94, 2.113129616114789E-6
95, 4.3198899013511963E-7
96, 9.73412759932396E-7
97, 1.0208092657494207E-6
98, 7.87351605835888E-7
99, 1.081126104923106E-6
100, 3.449059366397223E-6
101, 1.7326055008439794E-6
102, 5.402288533682373E-6
103, 4.6324867447291525E-7
104, 3.796458155065798E-6
105, 1.798611661280729E-6
106, 1.9699590908231303E-6
107, 2.6378196993862796E-6
108, 3.212603131636581E-6
109, 1.7383714892834913E-6
110, 3.4936228366912417E-6
111, 9.268985751290595E-8
112, 7.935799799917628E-7
113, 1.8661470611569136E-7
114, 4.432933164934637E-6
115, 4.361847777034306E-7
116, 3.284456527987831E-7
117, 1.683946746373338E-6
118, 5.77653666880763E-7
